レビューID,施設ID,施設GID,レビュワー評価,レビュワー名,レビュー日時,レビュー本文,レビュー要約,レビューGID
4724,22355,ChIJVVX5ee8HAWARQUbZyJRY4ik,5,Michiko Okabe,2025-10-31T06:03:43.029Z,"父の葬儀では大変お世話になりありがとうございました。
家族の希望する温かくアットホームな葬儀で父を送り出すことができ、家族全員喜んでおります。
岩下　築様はじめスタッフの皆様、親切丁寧に、どんな些細な質問にも快くご対応いただき親族一同で感謝しております。
ありがとうございました。",,Ci9DQUlRQUNvZENodHljRjlvT2psdmFrNUtTRkpOTFc0MWJWUnVhRXh1Y2pCVFZHYxAB
4725,22355,ChIJVVX5ee8HAWARQUbZyJRY4ik,5,aki yoko,2025-10-29T13:14:38.411Z,心のこもったご対応をして頂きまし感謝。オヤジは終始笑ってました、たぶん,,Ci9DQUlRQUNvZENodHljRjlvT2twaGJrcFZlalpDTUZCblIyWnlWRVUzVlRkVGNHYxAB
4726,22355,ChIJVVX5ee8HAWARQUbZyJRY4ik,5,アフロのママ,2025-10-29T05:07:30.264Z,"家族葬でお世話になりました。突然のことで不安も多かったのですが、スタッフの方がとても丁寧に対応してくださり、安心して見送ることができました。福岡さんにはとてもお世話になりました。
式場も落ち着いた雰囲気で、故人も穏やかに旅立てたと思います。感謝の気持ちでいっぱいです。",,Ci9DQUlRQUNvZENodHljRjlvT2tVMk5IQjZPRmMzT1U5MVlrZ3hUMEp6V2pacFkwRRAB
4727,22355,ChIJVVX5ee8HAWARQUbZyJRY4ik,5,アフロパパ,2025-10-28T23:35:02.884Z,先日父の葬儀を執り行っていただきました。右も左も分からないなか、事前の打合せから、終始丁寧なご説明と対応に滞りなく進むことが出来ました。,,Ci9DQUlRQUNvZENodHljRjlvT25sWGJreEdiVjlFVjNCRlJWcFFjMlZ4V0RaUGJtYxAB
4728,22355,ChIJVVX5ee8HAWARQUbZyJRY4ik,5,宮村弥生,2025-10-26T08:27:59.023Z,最初から最後まで丁寧に対応してくださりスムーズに式を終えることができました。家族を亡くしたことは辛いですが細かい気遣いもとっても温かく感じました。ありがとうございました。,,Ci9DQUlRQUNvZENodHljRjlvT2psTVEyRnNZblJ2TjNwSWNsRlBYM1pwV1U0NFNrRRAB
4729,22355,ChIJVVX5ee8HAWARQUbZyJRY4ik,5,宮野敏樹,2025-10-22T01:35:31.236Z,,,Ci9DQUlRQUNvZENodHljRjlvT25sVVkyUkRhREpXUzNCUFJGVTBkM05CV2pScllXYxAB
4730,22355,ChIJVVX5ee8HAWARQUbZyJRY4ik,5,藤井秀敏,2025-10-11T12:26:34.122Z,"この度は母の葬儀で大変お世話になり、私共の希望を最大限お聞きくださりありがとうございました。以前にも親戚の葬儀をしてくださった時も、変わりなく最大限お聞きくださいました。スタッフの方々も、信頼して全てをお任せする事が出来ました。
僕としては、葬儀は、まるいちさんにお願いしようと思うくらい頼もしいです。",,Ci9DQUlRQUNvZENodHljRjlvT21aaWIzRktUMHBRVkRsVWMySTNUbXBaU1V0VlpGRRAB
4731,22355,ChIJVVX5ee8HAWARQUbZyJRY4ik,5,S K,2025-09-21T05:18:23.836Z,先日、母の葬儀で大変お世話になりました。深い悲しみの中にも、色々とご配慮してくださったこと、担当してくださった高木様にも心より感謝致します。ありがとうございました。,,Ci9DQUlRQUNvZENodHljRjlvT2tGalFXVkpXa2hoYzJSQlptcDBWMWRmVm5SaVluYxAB
4732,22122,ChIJj1WPktNxAWARdYZq9WHkhT8,4,mayu,2025-12-13T05:34:27.228Z,"場所が分かりにくいので、事前に確認したら、とても親切に教えて下さいました。
式当日には、とても穏やかに故人様を送る事ができ、スタッフの皆様のお心遣いが素晴らしいと思います。",,Ci9DQUlRQUNvZENodHljRjlvT25vemFVNDFRemR5ZEZWdFJETTFVMk5qVHpSZmRtYxAB
4733,22401,ChIJl52uy9gHAWARXs8GmwMS0KQ,4,夏椿,2025-12-12T11:43:10.440Z,"両親を送りました。何れも担当戴いたＨ園さんの心遣いには傷心の中ではありましたが感服いたしました。
小さい子供や高齢者が居たのですが、1日1軒だけのコンパクトな式場なので気がねなく過ごせ、ゆっくりお別れが出来ました。",,Ci9DQUlRQUNvZENodHljRjlvT2tSYWRrcElkWEoyVFhsMFJEQnFkMk0xVjBScU0zYxAB
4734,19299,ChIJWzw3ye7fGmARHX2zZG3JBuk,5,kaze,2025-12-27T07:59:14.299Z,"こちらはスタッフの対応が本当に親切丁寧で素晴らしいと思います。安心してお任せできますね。時々いろんなイベントもやっています。

「花葬（はな葬）」とは、従来の形式やしきたりにとらわれず、故人が好きだった花や季節の花々で祭壇を飾り、華やかにお見送りをする葬儀スタイルとのこと。近年、家族葬の普及とともに「自分たちらしい最後」を演出する方法として非常に人気が高まっているそうです。",,Ci9DQUlRQUNvZENodHljRjlvT2xKa2NXRjViamxtUkdnMmRHbExObFZOV2tSUlIxRRAB
4735,19299,ChIJWzw3ye7fGmARHX2zZG3JBuk,5,やすみなか,2025-12-01T13:50:57.300Z,"事前に相談に伺いましたがスタッフの方もとても丁寧に対応して説明くださいました。
見積もりも安価でとても良い感じでした。
ここなら自分達の思ったお葬式が出来そうだなと感じました。",,Ci9DQUlRQUNvZENodHljRjlvT2tWM05YZFlZMGgyUld4cWMxZHdRV0ZyT1doQ1NVRRAB
4736,19437,ChIJIZ427HzDGWARgCmVc4ue-qU,5,工藤令子,2025-10-26T01:23:48.061Z,,,Ci9DQUlRQUNvZENodHljRjlvT2xwblNFbEJZWFJ0UzJzelZXeGFRblF5VnpSd1ZrRRAB
4737,19437,ChIJIZ427HzDGWARgCmVc4ue-qU,5,吉田俊之,2025-09-27T13:26:13.834Z,"先月初めてイベントに参加させていただきましたが、野菜や洗剤などの日用品がとても安く手に入ってこの物価高の中大変助かりました。
これからも参加させて頂きます。",,Ci9DQUlRQUNvZENodHljRjlvT25CalZtSXdWR0pNVlVkMFdtTnpiR2xTTjB0d1JYYxAB
4738,22645,ChIJGbtwkYcPAWARMX16hFQcGe0,5,逍遥軒,2026-02-01T11:45:06.632Z,,,Ci9DQUlRQUNvZENodHljRjlvT21wVFVGOVhVekpKUzBsV016RnBSelZCU0ZGb2RuYxAB
4739,22505,ChIJ1YFiUDoGAWARsd1CUS3P0RM,1,加茂清美,2025-09-26T16:33:07.885Z,"職員のかたは、良かったのですが、担当ディレクターの伏見支所、営業担当の人が流れ作業で、親戚への対応も悪く、こっちの都合も考える暇なく自分の都合で時間など決め、正直あまりよい対応では、ありません。

しかし、五条のホールは、こじんまりとしていますが、マッサージチェア、ソファーなどもあります。斎場とも近いのが、よいです。",,Ci9DQUlRQUNvZENodHljRjlvT25BM1MzVkpZV3c0VjFrNGNIVkRTMmRMTm1kWWMxRRAB
4740,21489,ChIJVZlZgEwNBGAREhOMZYv9WHI,5,けい,2026-02-14T02:16:21.001Z,"父の葬儀でお世話になりました。
急なことで気持ちが追いつかない私たちに、終始寄り添っていただきました。おかげで、父らしい葬儀ができたと思います。
ありがとうございました。",,Ci9DQUlRQUNvZENodHljRjlvT21zMVlrSk1iWEJIUVVveVRXRlNZMWxIUlhWUlZsRRAB
4741,21489,ChIJVZlZgEwNBGAREhOMZYv9WHI,5,y h,2026-01-13T12:06:14.327Z,"担当の瀧本さんには、最初から最後まで大変丁寧にご対応いただきました。他のスタッフの方もとても丁寧に対応していただきました。こちらの相談を親身に聞いてくださり、親族の体調にも細やかな配慮をしていただけたことに感謝しております。おかげさまで、落ち着いた気持ちで大切な故人を心を込めて見送ることができました。
ありがとうございました。",,Ci9DQUlRQUNvZENodHljRjlvT20xbk0waFpZMU50VjNGc2VYTkNNVWhHYUhKM1kyYxAB
4742,21489,ChIJVZlZgEwNBGAREhOMZYv9WHI,5,run,2026-01-10T14:55:21.549Z,主人の葬儀でお世話になりました。事前の相談から丁寧に対応してくださり、大まかにプランを考え見積もりまでしていただいていたので、いざという段階になった時に慌てなくてすみました。温かく優しいスタッフさんばかりでした。こちらの要望にできる限り対応していただいたり、さらに心に残る葬儀にするために動いてくださったり、おかげで悔いなく終えることができました。感謝の気持ちでいっぱいです。自宅から近いという理由で津北斎奉閣さんにしましたが、選んでよかったです。,,Ci9DQUlRQUNvZENodHljRjlvT2tod1NFaHpaMmw1UjJKdE9HcFdTbWRzZHpCMFVrRRAB
4743,21489,ChIJVZlZgEwNBGAREhOMZYv9WHI,5,ハーモニー行政書士事務所,2026-01-08T05:43:30.687Z,昨年末に突然伺った際に、ご親切にご対応頂きました。有難うございました。,,Ci9DQUlRQUNvZENodHljRjlvT21ObVdrdHFaM1F0ZDJKclNXMUlRbEV0WjNkWGMwRRAB
4744,21489,ChIJVZlZgEwNBGAREhOMZYv9WHI,5,k-family s,2025-11-20T21:37:09.876Z,,,Ci9DQUlRQUNvZENodHljRjlvT21WWllXRlRSMWhWTlc1d2RsQklWRmhETjNnMldGRRAB
4745,20164,ChIJqza4LPd5A2ARn9wnTziFIHo,5,後藤直子,2026-02-07T05:45:35.015Z,"とても親切な葬儀場でした。
父が糖尿病で右足を切断しており斎場の方が木で作った右足を持ってきてくださりました。家族一同とても感動致しました。
父も天国で喜んでいると思います。
心温まる葬儀をして頂きありがとうございました。",,Ci9DQUlRQUNvZENodHljRjlvT21waVFVbHhhVTR5WDNCTmVUQjBaVTVyTFVKclUxRRAB
4746,20164,ChIJqza4LPd5A2ARn9wnTziFIHo,5,伊藤高晴,2026-02-02T10:52:16.829Z,"30年ほど前に父の葬儀で利用。両親とも同じところでと思いめいしんさんに頼みました。30年前は自宅で行うのが普通でしたが、今回は斎場を利用しました。
事前の打合せでの説明はわかりやすく、一番気になる葬儀費用も明快でわかりやすかったです。
きれいで装備も整いとでも快適でした。納棺の時の説明もわかりやすく、丁寧でした。式進行のナレーターさんも、直前の数分のインタビューなのにとても良く内容を把握されていてよかったです。",,Ci9DQUlRQUNvZENodHljRjlvT2tST2FUVlRNVWx5WjI1dVlVNDBNSEkxUkhCTk4zYxAB
4747,20164,ChIJqza4LPd5A2ARn9wnTziFIHo,5,M T,2026-01-20T19:50:28.446Z,"先日、大変心温まる父の家族葬を行っていただきました。

私は県外に在住しておりますが、近所に住む母が万が一に備え以前より色々事前相談しており、その時からとても親切に対応いただいておりました。

父の死去後も遺体引取り、打合せ、通夜、式、当日の急な変更の対応など滞りなく迅速に行っていただき、アットホームな斎場で温かなスタッフの方々に支えられて、穏やかに家族で父を見送る事ができました。

又、式後に必要となる手続きの説明や注意事項も丁寧にご説明いただき、これからも安心できる相談先として頼りにしております。",,Ci9DQUlRQUNvZENodHljRjlvT25WSWVFcDJXRUZ4ZVU1eE5sUnRTVGQyZW0xMFJHYxAB
4748,20164,ChIJqza4LPd5A2ARn9wnTziFIHo,5,K,2026-01-11T12:13:01.022Z,初めて葬儀に関わりましたが　何一つ、分からず、困っていましたが、細かい配慮をして頂き、例えばお坊さんに渡す袋一つでも準備し名前まで記載してあって、遠くからきている私たち家族にはとても助かりました　葬儀のオプションも押し付けを全くせず、気持ち良い対応をしてもらえました　他の方にもオススメしたいです,,Ci9DQUlRQUNvZENodHljRjlvT25kSlJHVnJOVGxXTWpWUFRtOUNWVGh0T0d4eGQwRRAB
4749,20164,ChIJqza4LPd5A2ARn9wnTziFIHo,4,SS EEE,2026-01-02T08:00:10.692Z,"右も左もわかない状態から事前、事後まで丁寧にご説明いただきました。気軽に相談出来る環境や、地域の慣習にも明るく、とても助かりました。まだ、経験された事のない方や地元の方には太鼓判をおせる業者さんです。

これからも体に気を付けて長く続けて下さい。
ありがとうございました。",,Ci9DQUlRQUNvZENodHljRjlvT2xaWFdtbDFSbUZpVVRVM0xXWm9ZMEozYjI5UFgxRRAB
4750,20164,ChIJqza4LPd5A2ARn9wnTziFIHo,5,tak,2025-10-01T06:38:27.690Z,"いつ、突然訪れるかも知れない経験のない瞬間。
どうしていいか？わからない私に丁寧にわかりやすく教えてもらえ病院・葬儀の段取りなどこちらの負担を最小限に進めてもらい感謝しかないです。
無理な提案などなく適度なアドバイスも助かりました。
今回は本当にありがとうございました。",,Ci9DQUlRQUNvZENodHljRjlvT25WUlNXTTJYM1I0WjNWek5VZ3llV05DYVdsbE1HYxAB
4751,20164,ChIJqza4LPd5A2ARn9wnTziFIHo,5,なるちゃん,2025-09-05T06:05:26.887Z,"８月に主人の葬式をお願いしました。
お棺の中に、主人が好きだったパン屋の
シュークリームを入れたいとお願いしました
（主人はコーヒーを豆から引いて入れるのが
好きでした）とお話したら、豆を持って来て頂けたら入れますよと行って頂いて、
大好きな、シュークリームとコーヒーを入れてもらえて、主人も喜んでいたと思います。
家族もバタバタしましたが、最後はゆっくりと
送れたので、良かったと思います。
ありがとうございました。",,Ci9DQUlRQUNvZENodHljRjlvT21wSldFUmFjM3BsYVMxNVYwc3dhV2QxV1VoT1JXYxAB
4752,19885,ChIJJY2wYNhlA2AR6YmwnuoWH14,5,松永進,2026-02-26T11:55:03.009Z,担当の平島様の説明が非常にわかりやすく、素晴らしく、ありがとう御座いました、,,ChdDSUhNMG9nS0VJQ0FnSURSaDRfTjRnRRAB
4753,19885,ChIJJY2wYNhlA2AR6YmwnuoWH14,5,渡邉雅人,2026-02-15T07:24:12.860Z,"家族葬で利用させて頂きました。
急遽でしたが、親切にしていただきました。故人も喜んでもらっていると思います。
一つあげることがあるのであれば、お手洗いが不便と感じました。頻繁に利用する場所ではないですが、改善されたら、嬉しいです。",,Ci9DQUlRQUNvZENodHljRjlvT2toeFQxWjBZMHQxUkdkYWNVTkZOR2RTV0VRMk5rRRAB
4754,19885,ChIJJY2wYNhlA2AR6YmwnuoWH14,5,I ATSUSHI,2026-02-08T05:10:59.461Z,事前相談で大変親切に分かりやすく説明していただきました。,,Ci9DQUlRQUNvZENodHljRjlvT21GclgwdGliWGR2YmpCcGNqazFjblZUUTNkdlZIYxAB
4755,20765,ChIJU6W1E90MA2ARGvz_qzgfBdg,5,Rose garden,2026-01-10T14:58:25.006Z,"父の葬儀でお世話になりました。実は他社で打ち合わせを始めた所、ホームページとはあまりに違う料金に驚き、こちらへ変更するという無理なお願いを受けて頂きました。ホールはきれいで家族葬にふさわしい広さで、奥には打ち合わせできる空間や畳の部屋があり納棺を見守ることもできました。葬儀料金も良心的で枕花・供花も洋花の美しいアレンジでした。故人の趣味にちなんだ品々をそばにきれいに置いていただき、係の方の心遣いを感じました。こちらにお願いして本当に良かったと思います。
本当にありがとうございました。",,Ci9DQUlRQUNvZENodHljRjlvT21kM1pIbDNWRFpGVmsxTVJreHFVbkJyUm5aT1RtYxAB
4756,22412,ChIJjXpb0d0GAWAR3yfnvP4f0YU,1,がらすの樹,2025-09-23T09:34:45.403Z,事前相談してもまったく回答無し。信頼性に欠ける。,,Ci9DQUlRQUNvZENodHljRjlvT2tNMWFUaEtaVTVhUm1oa2FWSlVlRU52ZVhSTFpuYxAB
4757,22884,ChIJgSTUR0I8AWARB-bh1Kcy4as,5,れみ（Lemi）,2025-09-19T13:05:57.555Z,"今日、夫の告別式でした
あまりにも温かい心配りの行き届いた職員さんばかりで、泣くことを忘れるくらいでした
前日は、特に納棺師さんが素晴らしくて、感動でした
ちゃんとおくれてよかったです",,Ci9DQUlRQUNvZENodHljRjlvT2pOME9XbFNPWFJaVWxRMllqRkRabEJKTURscE1sRRAB
4758,23240,ChIJ883hzjgGAGARfgbyjL63hDY,3,a mr.,2026-02-19T05:30:29.790Z,,,Ci9DQUlRQUNvZENodHljRjlvT2xVeWR6bHFOVXhJYmxBeldURkpNRTQyVkVsNk5YYxAB
4759,23481,ChIJL8iLuBffAGARxB5aDVmxCZI,5,name my,2026-02-05T00:28:19.731Z,この度は大変お世話になりありがとうございました。豊富なプランと自分達が求めている最適な葬儀内容をご提案して頂き、とても親切なスタッフの方ばかりで最後まで安心して進める事ができました。他社に比べ費用も安くサービスも良くまごころさんにお願いして良かったねと親族一同喜んでおります。また機会があれば宜しくお願い致します。,,Ci9DQUlRQUNvZENodHljRjlvT2pkWlNFSnNZVmxQZVdoUFpYQm5lWFJIUjBKNFluYxAB
