施設ID,施設GID,施設FID
82118,ChIJj8hhj0S-BGARbQtIIOzMJiE,0x6004be448f61c88f:0x2126ccec20480b6d
76842,ChIJ2221q2e-BGARstvQ3pfUq0c,0x6004be67abb56ddb:0x47abd497ded0dbb2
51107,ChIJz2u2tti9BGARvE7DJk7lBg4,0x6004bdd8b6b66bcf:0xe06e54e26c34ebc
82119,ChIJSUsag1S-BGAR1Lj95Yfv1uk,0x6004be54831a4b49:0xe9d6ef87e5fdb8d4
82120,ChIJ-_LD11u-BGARAj7KC2bRvOw,0x6004be5bd7c3f2fb:0xecbcd1660bca3e02
82121,ChIJcyheLE6-BGARMD6iuHsSDrQ,0x6004be4e2c5e2873:0xb40e127bb8a23e30
82122,ChIJcfAxsve-BGARFY-BPNPuH7g,0x6004bef7b231f071:0xb81feed33c818f15
76839,ChIJ1xj3y82_BGARUxfhQrlhJ6s,0x6004bfcdcbf718d7:0xab2761b942e11753
49481,ChIJCXpxYcl3A2AR--QFmpCDCjc,0x600377c961717a09:0x370a83909a05e4fb
49478,ChIJH5u5rsd3A2AR-hweM_cf9lw,0x600377c7aeb99b1f:0x5cf61ff7331e1cfa
49451,ChIJP-9lJ8F3A2AR_sZKi59d9Ok,0x600377c12765ef3f:0xe9f45d9f8b4ac6fe
49443,ChIJ9ee3edB3A2ARd3cNVEO-xXE,0x600377d079b7e7f5:0x71c5be43540d7777
49447,ChIJ00d0ir53A2ARZBait1rUAmo,0x600377be8a7447d3:0x6a02d45ab7a21664
49450,ChIJn7cbjOB3A2ARqPlPAtIVl_c,0x600377e08c1bb79f:0xf79715d2024ff9a8
49477,ChIJiSG39TF2A2ARKWT1SZFIwG4,0x60037631f5b72189:0x6ec0489149f56429
49445,ChIJ30uOHDR3A2ARoa-y0rItAbw,0x600377341c8e4bdf:0xbc012db2d2b2afa1
49886,ChIJq1Hb_kx7A2ARCgiuZ4EbPH8,0x60037b4cfedb51ab:0x7f3c1b8167ae080a
49889,ChIJXbkmfdF7A2ARFqxRTYL8uQA,0x60037bd17d26b95d:0xb9fc824d51ac16
49890,ChIJWxcfjS16A2AR8uBSncIfwf4,0x60037a2d8d1f175b:0xfec11fc29d52e0f2
49891,ChIJRR1VerN7A2ARADg8FVQNw1o,0x60037bb37a551d45:0x5ac30d54153c3800
49897,ChIJlZg5MXF7A2ARs1ah5fuM6f0,0x60037b7131399895:0xfde98cfbe5a156b3
49899,ChIJzRCvJ7t7A2ARBu7nx-FJHNc,0x60037bbb27af10cd:0xd71c49e1c7e7ee06
49907,ChIJTUXCIpd7A2ARFSqnuD9NRs4,0x60037b9722c2454d:0xce464d3fb8a72a15
49914,ChIJnUBIjvB7A2ARX-8Ve9lZ2gg,0x60037bf08e48409d:0x8da59d97b15ef5f
49916,ChIJM5VEN8x7A2AROXiYkpNVIUg,0x60037bcc37449533:0x4821559392987839
49923,ChIJCzg161J6A2ARIPXITB80wpI,0x60037a52eb35380b:0x92c2341f4cc8f520
49888,ChIJn4YSqyp6A2ARSxhXXN9CSus,0x60037a2aab12869f:0xeb4a42df5c57184b
49926,ChIJJRnFX6l7A2ARzr87lkgRqAc,0x60037ba95fc51925:0x7a81148963bbfce
49915,ChIJ3QuLP3V7A2ARKwyMI4dwYDo,0x60037b753f8b0bdd:0x3a607087238c0c2b
49911,ChIJ83xc1517A2AR_TLRHvPPL3I,0x60037b9dd75c7cf3:0x722fcff31ed132fd
80526,ChIJeTm1lM17A2ARg7TBaFQMEQ0,0x60037bcd94b53979:0xd110c5468c1b483
49933,ChIJ675Tuqx7A2ARXGaJ57Od6Ng,0x60037bacba53beeb:0xd8e89db3e789665c
49942,ChIJR3M7vyV6A2ARt2tOOs-JiL0,0x60037a25bf3b7347:0xbd8889cf3a4e6bb7
49924,ChIJm9LIgQh7A2ARONpbLEHRLd4,0x60037b0881c8d29b:0xde2dd1412c5bda38
49179,ChIJ--Yi5u6cBGARSrymptPBmxs,0x60049ceee622e6fb:0x1b9bc1d3a6a6bc4a
49930,ChIJN2KUASB7A2AR9jg8_qB0Vcs,0x60037b2001946237:0xcb5574a0fe3c38f6
76880,ChIJEflcUzqPBGARYOqKC-iCBoM,0x60048f3a535cf911:0x830682e80b8aea60
50077,ChIJL8_mgx17A2ARX9MkD0whzOo,0x60037b1d83e6cf2f:0xeacc214c0f24d35f
50073,ChIJ1wPI89V6A2AR1s3A_Ohg7_E,0x60037ad5f3c803d7:0xf1ef60e8fcc0cdd6
50110,ChIJITyZ5ip7A2ARH-h0Jt-fRjA,0x60037b2ae6993c21:0x30469fdf2674e81f
50109,ChIJxy8NvWV7A2ARSUvW_siPXow,0x60037b65bd0d2fc7:0x8c5e8fc8fed64b49
50078,ChIJawNVUyp7A2AR_uqFmv4xXyc,0x60037b2a5355036b:0x275f31fe9a85eafe
50067,ChIJ0XVlESplA2ARYQ2gOSN6QtI,0x6003652a116575d1:0xd2427a2339a00d61
50089,ChIJVbNihyl7A2ARBJ889ZnrVxk,0x60037b298762b355:0x1957eb99f53c9f04
50065,ChIJ91RmiqF7A2ARfHln-8tvhns,0x60037ba18a6654f7:0x7b866fcbfb67797c
50103,ChIJuX5jNyl7A2ARRrYBp42khqE,0x60037b2937637eb9:0xa186a48da701b646
50071,ChIJS6npLdBkA2ARJ5rs1chuqU4,0x600364d02de9a94b:0x4ea96ec8d5ec9a27
82123,ChIJEyVH-NR6A2ARZkcma8LNEkg,0x60037ad4f8472513:0x4812cdc26b264766
82124,ChIJ___TCCp7A2ARI4wU6lOEewM,0x60037b2a08d3ffff:0x37b8453ea148c23
50070,ChIJP96UKlZlA2ARYn6XIeBfqEc,0x600365562a94de3f:0x47a85fe021977e62
50094,ChIJmxvkZNt6A2ARaVg1VDORyPk,0x60037adb64e41b9b:0xf9c8913354355869
50106,ChIJ9zQ44S57A2ARZpMmB9ZoYw0,0x60037b2ee13834f7:0xd6368d607269366
50100,ChIJ-z5739h6A2ARNLzxECn8p0I,0x60037ad8df7b3efb:0x42a7fc2910f1bc34
50156,ChIJT9RebuhkA2ARl2g2IkTK9SE,0x600364e86e5ed44f:0x21f5ca4422366897
82125,ChIJK2HCRr1lA2ARWRApMNwvUg8,0x600365bd46c2612b:0xf522fdc30291059
80521,ChIJkZS-e_2FBGARZbT1AMOJodQ,0x600485fd7bbe9491:0xd4a189c300f5b465
76880,ChIJEflcUzqPBGARYOqKC-iCBoM,0x60048f3a535cf911:0x830682e80b8aea60
74903,ChIJt-6kT-OFBGARZrxkRL9Cz3w,0x600485e34fa4eeb7:0x7ccf42bf4464bc66
74904,ChIJXe40e-aFBGAR7-LJqYiktfI,0x600485e67b34ee5d:0xf2b5a488a9c9e2ef
74907,ChIJG6blCfiFBGAReBCx7_pAeTI,0x600485f809e5a61b:0x327940faefb11078
74901,ChIJd4n9evCFBGARbn5H1-1jKu8,0x600485f07afd8977:0xef2a63edd7477e6e
74905,ChIJ02KNJV-PBGARFFPTL5EuM0c,0x60048f5f258d62d3:0x47332e912fd35314
76879,ChIJb0tWGd-FBGARCzDIE5Br1PE,0x600485df19564b6f:0xf1d46b9013c8300b
80522,ChIJkfTKNFmPBGARN5zAdcT3sUc,0x60048f5934caf491:0x47b1f7c475c09c37
74908,ChIJnzWxN_aFBGARvImrclQ4kcM,0x600485f637b1359f:0xc391385472ab89bc
74910,ChIJfUIFEPOFBGARChBEDmUbKqU,0x600485f31005427d:0xa52a1b650e44100a
74906,ChIJOwegTeaFBGARayKHuINTGn4,0x600485e64da0073b:0x7e1a5383b887226b
76882,ChIJ98IeBgqHBGAR-cK5nq269ms,0x6004870a061ec2f7:0x6bf6baad9eb9c2f9
74909,ChIJo1l43F6PBGAR6oW2OIu5y7E,0x60048f5edc7859a3:0xb1cbb98b38b685ea
74902,ChIJx-Hb4_CFBGARjH0Hk1cChJo,0x600485f0e3dbe1c7:0x9a84025793077d8c
80524,ChIJo_bi11-PBGAR6V2nAv7Y9J4,0x60048f5fd7e2f6a3:0x9ef4d8fe02a75de9
76883,ChIJj3zqVe-FBGAR0_6ZOcuVgj0,0x600485ef55ea7c8f:0x3d8295cb3999fed3
82126,ChIJ87tVkwWdBGARlWIKaSOonx4,0x60049d059355bbf3:0x1e9fa823690a6295
76844,ChIJ474vtwCdBGAR5DcklKp0F5c,0x60049d00b72fbee3:0x971774aa942437e4
49220,ChIJVX7qKFOcBGART6OSc3Qtxuo,0x60049c5328ea7e55:0xeac62d747392a34f
49215,ChIJPw1ZNxGdBGARKPbFzOnaVsE,0x60049d1137590d3f:0xc156dae9ccc5f628
76865,ChIJiYylxkKdBGARK5X7lyr6DrI,0x60049d42c6a58c89:0xb20efa2a97fb952b
49177,ChIJZyFNvvGcBGARfAlN4VpHQVk,0x60049cf1be4d2167:0x5941475ae14d097c
76866,ChIJ8dbXgFKcBGAR18G_QR74cjY,0x60049c5280d7d6f1:0x3672f81e41bfc1d7
49204,ChIJH03NeB6dBGARvVy6CHk8kpI,0x60049d1e78cd4d1f:0x92923c7908ba5cbd
49199,ChIJl5xu-vWdBGARJZ6HW3Ioyyo,0x60049df5fa6e9c97:0x2acb28725b879e25
76843,ChIJTfLsdwGdBGAR9j0wkWaqsTI,0x60049d0177ecf24d:0x32b1aa6691303df6
49176,ChIJjd85F7-dBGARUW3RpK3N2Sw,0x60049dbf1739df8d:0x2cd9cdada4d16d51
49180,ChIJk2mIUfGcBGARWS1BFPp2q5c,0x60049cf151886993:0x97ab76fa14412d59
49190,ChIJB5FTyeWcBGARnJofJguNfdE,0x60049ce5c9539107:0xd17d8d0b261f9a9c
49184,ChIJTYAOk36dBGARlmjonr0uPDQ,0x60049d7e930e804d:0x343c2ebd9ee86896
49194,ChIJ3bgyjY2bBGARYA_NIxPhj7Y,0x60049b8d8d32b8dd:0xb68fe11323cd0f60
49221,ChIJhwSxMnCdBGARXYbXEVXMNpk,0x60049d7032b10487:0x9936cc5511d7865d
49207,ChIJu-8fmvabBGARidER7JHN2C8,0x60049bf69a1fefbb:0x2fd8cd91ec11d189
49210,ChIJT0YDuSGdBGARfEz18lnrB5I,0x60049d21b903464f:0x9207eb59f2f54c7c
49203,ChIJ4Q_Le7mbBGARFE96B_RsQEY,0x60049bb97bcb0fe1:0x46406cf4077a4f14
49182,ChIJg0-y4-icBGARqNuaocpnZp8,0x60049ce8e3b24f83:0x9f6667caa19adba8
49300,ChIJmUkh9kaFBGARXGNlGsCvhsY,0x60048546f6214999:0xc686afc01a65635c
49303,ChIJI64DVLGFBGAR8yEjKzkHwM4,0x600485b15403ae23:0xcec007392b2321f3
49321,ChIJCT6zbwyFBGARVPefYX-wsJM,0x6004850c6fb33e09:0x93b0b07f619ff754
49320,ChIJcaAFYbGFBGARlIowkiDjW_Q,0x600485b16105a071:0xf45be32092308a94
49284,ChIJS0GxDHaFBGAR-HNBpPakZx8,0x600485760cb1414b:0x1f67a4f6a44173f8
49286,ChIJQXsNKJqFBGARNvHhmS5-g1A,0x6004859a280d7b41:0x50837e2e99e1f136
49296,ChIJrSiFsLaFBGAR-VMLFxbQB3M,0x600485b6b08528ad:0x7307d016170b53f9
49317,ChIJsyqygumFBGARqCQXjXaGKZA,0x600485e982b22ab3:0x902986768d1724a8
49291,ChIJUwzeqjSFBGARnxYO19SDO2c,0x60048534aade0c53:0x673b83d4d70e169f
49302,ChIJpwtBZLOFBGARFEllSRLrpjQ,0x600485b364410ba7:0x34a6eb1249654914
82112,ChIJqwOmoUyFBGARYM3rt4u8n3o,0x6004854ca1a603ab:0x7a9fbc8bb7ebcd60
49306,ChIJx7kYGPCFBGAR-7F0NNmb2wI,0x600485f01818b9c7:0x2db9bd93474b1fb
49298,ChIJF66eqD6FBGAREtcF2SkJdxQ,0x6004853ea89eae17:0x14770929d905d712
49309,ChIJT2uuaAKFBGARpOGOiEYVMFM,0x6004850268ae6b4f:0x53301546888ee1a4
49323,ChIJTwK6-aSFBGARNGomuN1PLd8,0x600485a4f9ba024f:0xdf2d4fddb8266a34
49314,ChIJycGsfiuFBGARtLx6suf244Y,0x6004852b7eacc1c9:0x86e3f6e7b27abcb4
49295,ChIJbz8nyMaFBGARtzxHiq64iHs,0x600485c6c8273f6f:0x7b88b8ae8a473cb7
49304,ChIJe5nwMgCFBGARHRVHctDHnVo,0x6004850032f0997b:0x5a9dc7d07247151d
49285,ChIJrbHNbfGEBGAR6HROMeq5gMY,0x600484f16dcdb1ad:0xc680b9ea314e74e8
82111,ChIJJ0u-EACFBGARzWG25iOE7wU,0x6004850010be4b27:0x5ef8423e6b661cd
82127,ChIJo7gJxpSJBGARo3Hieikfo80,0x60048994c609b8a3:0xcda31f297ae271a3
82128,ChIJR_AFyQx6A2ARWf22jjQdnZA,0x60037a0cc905f047:0x909d1d348eb6fd59
50438,ChIJ40agYQ16A2ARJWJ19jw6gJU,0x60037a0d61a046e3:0x95803a3cf6756225
50455,ChIJQeD2T3l7A2ARXwEjzklke3g,0x60037b794ff6e041:0x787b6449ce23015f
50456,ChIJmfez-kV6A2AR4K008JpgwOw,0x60037a45fab3f799:0xecc0609af034ade0
50462,ChIJnSMFgW17A2ARinezZFPGwIM,0x60037b6d8105239d:0x83c0c65364b3778a
50431,ChIJW4xyfEd6A2AR_pLeqqfBe2g,0x60037a477c728c5b:0x687bc1a7aade92fe
50440,ChIJjYYTe2V6A2ARDx2pAmIOYYM,0x60037a657b13868d:0x83610e6202a91d0f
50434,ChIJ4yNJvnF6A2ARqSKCJvZqGMY,0x60037a71be4923e3:0xc6186af6268222a9
50464,ChIJ64o1OF16A2ARLBvsJ5iZHZM,0x60037a5d38358aeb:0x931d999827ec1b2c
50476,ChIJWZi6bmZ6A2ARvFvjQyQfmsU,0x60037a666eba9859:0xc59a1f2443e35bbc
50459,ChIJt_7qbxh7A2AR7z-hzZKWGpM,0x60037b186feafeb7:0x931a9692cda13fef
50435,ChIJrxnaP_F6A2ARG69vzSIWWbw,0x60037af13fda19af:0xbc591622cd6faf1b
49349,ChIJRfO2hl16A2ARhTn2jBzeaH4,0x60037a5d86b6f345:0x7e68de1c8cf63985
50470,ChIJ__8zjFt6A2ARIodfZJakB-0,0x60037a5b8c33ffff:0xed07a496645f8722
50472,ChIJYRh4zQB7A2ARO8v1awFuArc,0x60037b00cd781861:0xb7026e016bf5cb3b
50445,ChIJ8bqJhk96A2ARGX-c42uVFcQ,0x60037a4f8689baf1:0xc415956be39c7f19
50461,ChIJSen7FT17A2ARueSUfP4dwfw,0x60037b3d15fbe949:0xfcc11dfe7c94e4b9
50443,ChIJAbNAMgJ7A2ARL1vdCG3MKHw,0x60037b023240b301:0x7c28cc6d08dd5b2f
50441,ChIJN7vFDWB6A2AROTdcUwrsRSY,0x60037a600dc5bb37:0x2645ec0a535c3739
50444,ChIJYRJiuo97A2AR0mZBS6Vx7qo,0x60037b8fba621261:0xaaee71a54b4166d2
76879,ChIJb0tWGd-FBGARCzDIE5Br1PE,0x600485df19564b6f:0xf1d46b9013c8300b
74905,ChIJ02KNJV-PBGARFFPTL5EuM0c,0x60048f5f258d62d3:0x47332e912fd35314
74903,ChIJt-6kT-OFBGARZrxkRL9Cz3w,0x600485e34fa4eeb7:0x7ccf42bf4464bc66
74901,ChIJd4n9evCFBGARbn5H1-1jKu8,0x600485f07afd8977:0xef2a63edd7477e6e
76880,ChIJEflcUzqPBGARYOqKC-iCBoM,0x60048f3a535cf911:0x830682e80b8aea60
74906,ChIJOwegTeaFBGARayKHuINTGn4,0x600485e64da0073b:0x7e1a5383b887226b
74904,ChIJXe40e-aFBGAR7-LJqYiktfI,0x600485e67b34ee5d:0xf2b5a488a9c9e2ef
80521,ChIJkZS-e_2FBGARZbT1AMOJodQ,0x600485fd7bbe9491:0xd4a189c300f5b465
49314,ChIJycGsfiuFBGARtLx6suf244Y,0x6004852b7eacc1c9:0x86e3f6e7b27abcb4
76883,ChIJj3zqVe-FBGAR0_6ZOcuVgj0,0x600485ef55ea7c8f:0x3d8295cb3999fed3
74907,ChIJG6blCfiFBGAReBCx7_pAeTI,0x600485f809e5a61b:0x327940faefb11078
74909,ChIJo1l43F6PBGAR6oW2OIu5y7E,0x60048f5edc7859a3:0xb1cbb98b38b685ea
80561,ChIJl1Jo1hV8A2ARwWdcw8lvHTs,0x60037c15d6685297:0x3b1d6fc9c35c67c1
49809,ChIJLe61bD9wA2ARbZE4k-YxypA,0x6003703f6cb5ee2d:0x90ca31e69338916d
49868,ChIJsSkzgWxxA2ARUtaH8TalKJo,0x6003716c813329b1:0x9a28a536f187d652
49869,ChIJp_N3TD9wA2ARyoH3NVtwAXg,0x6003703f4c77f3a7:0x7801705b35f781ca
49911,ChIJ83xc1517A2AR_TLRHvPPL3I,0x60037b9dd75c7cf3:0x722fcff31ed132fd
49912,ChIJXXzM-_p7A2ARCcavFn4VJ6U,0x60037bfafbcc7c5d:0xa527157e16afc609
49913,ChIJFze_h_l7A2ARLi4t4-fPD2Q,0x60037bf987bf3717:0x640fcfe7e32d2e2e
49905,ChIJFze_h_l7A2AR4pZdJ23cLME,0x60037bf987bf3717:0xc12cdc6d275d96e2
49899,ChIJzRCvJ7t7A2ARBu7nx-FJHNc,0x60037bbb27af10cd:0xd71c49e1c7e7ee06
49914,ChIJnUBIjvB7A2ARX-8Ve9lZ2gg,0x60037bf08e48409d:0x8da59d97b15ef5f
49897,ChIJlZg5MXF7A2ARs1ah5fuM6f0,0x60037b7131399895:0xfde98cfbe5a156b3
49916,ChIJM5VEN8x7A2AROXiYkpNVIUg,0x60037bcc37449533:0x4821559392987839
49915,ChIJ3QuLP3V7A2ARKwyMI4dwYDo,0x60037b753f8b0bdd:0x3a607087238c0c2b
49907,ChIJTUXCIpd7A2ARFSqnuD9NRs4,0x60037b9722c2454d:0xce464d3fb8a72a15
82129,ChIJKfOlVXtzA2ARrG8PuD_5ckM,0x6003737b55a5f329:0x4372f93fb80f6fac
82130,ChIJfXwFybNxA2AR8EVh1d6oqTU,0x600371b3c9057c7d:0x35a9a8ded56145f0
50192,ChIJY2D0Ya5xA2ARh_LCqAVKlBc,0x600371ae61f46063:0x17944a05a8c2f287
80461,ChIJoYBd8bBxA2AR243OJnQ_A7k,0x600371b0f15d80a1:0xb9033f7426ce8ddb
50199,ChIJT5rP7sRxA2AReGnbLuUy6BY,0x600371c4eecf9a4f:0x16e832e52edb6978
50186,ChIJx51sEyxwA2ARrYfIo166rCs,0x6003702c136c9dc7:0x2bacba5ea3c887ad
50183,ChIJucGaLMRvA2AR2r1M63aS0TE,0x60036fc42c9ac1b9:0x31d19276eb4cbdda
50168,ChIJ60Ry6DRwA2ARt2dwPxaE7lM,0x60037034e87244eb:0x53ee84163f7067b7
50191,ChIJ5znpkC5wA2AROPXhWo6l9Rk,0x6003702e90e939e7:0x19f5a58e5ae1f538
50230,ChIJLRELx7RxA2ARV0HzRyuL_3I,0x600371b4c70b112d:0x72ff8b2b47f34157
50182,ChIJXQiXN8ZxA2ARNsfUJYkNxsU,0x600371c63797085d:0xc5c60d8925d4c736
50215,ChIJu5pciLhxA2ARR258YKzL-cU,0x600371b8885c9abb:0xc5f9cbac607c6e47
50198,ChIJXe-uZtRvA2ARFaaHkW07l4I,0x60036fd466aeef5d:0x82973b6d9187a615
50170,ChIJB0q4KDBwA2ARpI-ZWD_buK4,0x6003703028b84a07:0xaeb8db3f58998fa4
50169,ChIJpeRBgpFuA2ARmfCu6S5sBIo,0x60036e918241e4a5:0x8a046c2ee9aef099
50213,ChIJad63vcdxA2ARntfMtm-LXAI,0x600371c7bdb7de69:0x25c8b6fb6ccd79e
50177,ChIJR088T7xxA2ARZy59Nsn7z9I,0x600371bc4f3c4f47:0xd2cffbc9367d2e67
50166,ChIJhxXjovRuA2AR6qWroScnHs8,0x60036ef4a2e31587:0xcf1e2727a1aba5ea
50184,ChIJxUCbZshvA2ARMRaTk4ppqCs,0x60036fc8669b40c5:0x2ba8698a93931631
50172,ChIJ2SHuZWJvA2ARUQyQmxnO2X0,0x60036f6265ee21d9:0x7dd9ce199b900c51
50181,ChIJB2GNFj5uA2ARkK36mT4jT3g,0x60036e3e168d6107:0x784f233e99faad90
52219,ChIJp3bW78-hBGARTC2X-dFdvEE,0x6004a1cfefd676a7:0x41bc5dd1f9972d4c
52220,ChIJUer_9c6hBGARfRgpSpeywsE,0x6004a1cef5ffea51:0xc1c2b2974a29187d
52293,ChIJh4hDH_KhBGARZ2_xcQZjCIk,0x6004a1f21f438887:0x8908630671f16f67
52217,ChIJwQaaATOgBGARFYh4aXP4m5E,0x6004a033019a06c1:0x919bf87369788815
52223,ChIJ45d8Q7KhBGAR0j5fPWsyxKs,0x6004a1b2437c97e3:0xabc4326b3d5f3ed2
52218,ChIJOyuV1S2gBGARQi_Xchr4Vps,0x6004a02dd5952b3b:0x9b56f81a72d72f42
52207,ChIJUZuunjSgBGAR0OwAsD0Y2O4,0x6004a0349eae9b51:0xeed8183db000ecd0
52205,ChIJ5cnKgt6hBGARCdkhF6TF0zE,0x6004a1de82cac9e5:0x31d3c5a41721d909
52294,ChIJow4TMcWhBGARztpYMAYyRkU,0x6004a1c531130ea3:0x454632063058dace
52221,ChIJP2WK9q-hBGARkxiP2qQ4eIE,0x6004a1aff68a653f:0x817838a4da8f1893
52238,ChIJ3WL2cG2gBGARYj5qd6UA7Po,0x6004a06d70f662dd:0xfaec00a5776a3e62
52251,ChIJZWDek0WgBGARLxRczltZJgY,0x6004a04593de6065:0x626595bce5c142f
82131,ChIJf6kSYnCfBGAReguiXu0_TfQ,0x60049f706212a97f:0xf44d3fed5ea20b7a
52295,ChIJZ_YSRgChBGARaBmwNolQDxc,0x6004a1004612f667:0x170f508936b01968
52229,ChIJ92_-2YSfBGAR7wmgrQ6b6A4,0x60049f84d9fe6ff7:0xee89b0eada009ef
74905,ChIJ02KNJV-PBGARFFPTL5EuM0c,0x60048f5f258d62d3:0x47332e912fd35314
50494,ChIJc8_u7ed7A2AR6OLTKpkuQm0,0x60037be7edeecf73:0x6d422e992ad3e2e8
50431,ChIJW4xyfEd6A2AR_pLeqqfBe2g,0x60037a477c728c5b:0x687bc1a7aade92fe
50470,ChIJ__8zjFt6A2ARIodfZJakB-0,0x60037a5b8c33ffff:0xed07a496645f8722
50459,ChIJt_7qbxh7A2AR7z-hzZKWGpM,0x60037b186feafeb7:0x931a9692cda13fef
50455,ChIJQeD2T3l7A2ARXwEjzklke3g,0x60037b794ff6e041:0x787b6449ce23015f
50468,ChIJWWOnz3x7A2ARvei8aQdBYwA,0x60037b7ccfa76359:0x63410769bce8bd
49349,ChIJRfO2hl16A2ARhTn2jBzeaH4,0x60037a5d86b6f345:0x7e68de1c8cf63985
50464,ChIJ64o1OF16A2ARLBvsJ5iZHZM,0x60037a5d38358aeb:0x931d999827ec1b2c
50445,ChIJ8bqJhk96A2ARGX-c42uVFcQ,0x60037a4f8689baf1:0xc415956be39c7f19
50456,ChIJmfez-kV6A2AR4K008JpgwOw,0x60037a45fab3f799:0xecc0609af034ade0
50462,ChIJnSMFgW17A2ARinezZFPGwIM,0x60037b6d8105239d:0x83c0c65364b3778a
50483,ChIJGaZuNlF6A2ARrSaqrHHoM1Q,0x60037a51366ea619:0x5433e871acaa26ad
50461,ChIJSen7FT17A2ARueSUfP4dwfw,0x60037b3d15fbe949:0xfcc11dfe7c94e4b9
50440,ChIJjYYTe2V6A2ARDx2pAmIOYYM,0x60037a657b13868d:0x83610e6202a91d0f
50505,ChIJCUFev3J7A2ARf3Jcg8oXlbI,0x60037b72bf5e4109:0xb29517ca835c727f
50485,ChIJQdtIm1yxeYARHWyBjAwOAJA,0x8079b15c9b48db41:0x90000e0c8c816c1d
49927,ChIJkdezMnp7A2ARQKMEekW3En8,0x60037b7a32b3d791:0x7f12b7457a04a340
50437,ChIJ_2tOAPF6A2ARTJjTfmUT980,0x60037af1004e6bff:0xcdf713657ed3984c
50472,ChIJYRh4zQB7A2ARO8v1awFuArc,0x60037b00cd781861:0xb7026e016bf5cb3b
50457,ChIJh54z5Th6A2ARjxP17a_GXAA,0x60037a38e5339e87:0x5cc6afedf5138f
51689,ChIJmWfZvjmcBGARJNR-stdBknc,0x60049c39bed96799:0x779241d7b27ed424
82132,ChIJW5E5Yz2cBGARU3HsMlxXDSo,0x60049c3d6339915b:0x2a0d575c32ec7153
49462,ChIJyQ9tYwV3A2ARAw4eEk5t8GU,0x60037705636d0fc9:0x65f06d4e121e0e03
49453,ChIJA1-TU5Z3A2ARXh-j8mqf3Q8,0x6003779653935f03:0xfdd9f6af2a31f5e
49421,ChIJXfwTmK93A2ARCnys3XknFsI,0x600377af9813fc5d:0xc2162779ddac7c0a
49417,ChIJb3U_nGR3A2AR1Ynu8-xpjS4,0x600377649c3f756f:0x2e8d69ecf3ee89d5
49480,ChIJkTG55Ah3A2ARZZrq5sdk6rk,0x60037708e4b93191:0xb9ea64c7e6ea9a65
49461,ChIJfcERlhh3A2ARvilhK40yIN8,0x600377189611c17d:0xdf20328d2b6129be
49456,ChIJTawPhZ53A2ARjrPs8S-JOeI,0x6003779e850fac4d:0xe239892ff1ecb38e
49422,ChIJQaef0wx3A2ARIeQuvHB6VWc,0x6003770cd39fa741:0x67557a70bc2ee421
49494,ChIJ08txk2KdA2ARAFfme-VMXyE,0x60039d629371cbd3:0x215f4ce57be65700
49471,ChIJhaVbEnJ3A2ARh1w_HXdTfvs,0x60037772125ba585:0xfb7e53771d3f5c87
49450,ChIJn7cbjOB3A2ARqPlPAtIVl_c,0x600377e08c1bb79f:0xf79715d2024ff9a8
49535,ChIJ9QCDDRt3A2AR_1xmUqn1COU,0x6003771b0d8300f5:0xe508f5a952665cff
49466,ChIJT-UIrm53A2AR6XeLiMOCwgo,0x6003776eae08e54f:0xac282c3888b77e9
49532,ChIJfQonUjh3A2ARSAlQxqHGPw8,0x6003773852270a7d:0xf3fc6a1c6500948
49469,ChIJG6VaqDt3A2AReRSdr3xd2Ws,0x6003773ba85aa51b:0x6bd95d7caf9d1479
49447,ChIJ00d0ir53A2ARZBait1rUAmo,0x600377be8a7447d3:0x6a02d45ab7a21664
49418,ChIJ6UjRBbR3A2ARhEDc7ldYwEU,0x600377b405d148e9:0x45c05857eedc4084
49455,ChIJPd_f32N3A2AR9cHPPmAHWMM,0x60037763dfdfdf3d:0xc35807603ecfc1f5
49468,ChIJg76jiT93A2AR6FnZ0owFxAA,0x6003773f89a3be83:0xc4058cd2d959e8
49452,ChIJ0dAz9sN3A2AR_zrlyII0eWI,0x600377c3f633d0d1:0x62793482c8e53aff
49168,ChIJb99XPSShA2AR20lCMbfM8aA,0x6003a1243d57df6f:0xa0f1ccb7314249db
51731,ChIJ__-bYwmgA2ARtVKcyMckPgY,0x6003a009639bffff:0x63e24c7c89c52b5
51728,ChIJtaFlNAChA2ARoNAX3AbNwUE,0x6003a1003465a1b5:0x41c1cd06dc17d0a0
51763,ChIJCfvbokCgA2AR9bpEapZyJv0,0x6003a040a2dbfb09:0xfd2672966a44baf5
51720,ChIJ7dddfgChA2ARv7JKqwgoCfU,0x6003a1007e5dd7ed:0xf5092808ab4ab2bf
51732,ChIJTTDqVgChA2ARVIJ-2m9QR9g,0x6003a10056ea304d:0xd847506fda7e8254
51761,ChIJ_VixMRihA2ARVYmICfgUvV0,0x6003a11831b158fd:0x5dbd14f809888955
51740,ChIJ27IJRAChA2ARZ86rjXgza-k,0x6003a1004409b2db:0xe96b33788dabce67
51765,ChIJC9NUN3OgA2ARu5SL5E2fPiA,0x6003a0733754d30b:0x203e9f4de48b94bb
51762,ChIJVa6svKmhA2ARWw3FEot2NhU,0x6003a1a9bcacae55:0x1536768b12c50d5b
51739,ChIJTdDwWQSgA2ARJsW1y7qOCl4,0x6003a00459f0d04d:0x5e0a8ebacbb5c526
